market_id,reason
0xd43532629f024a4d0eb91e86065b471a3607f6dcee70af1df9c3a87dfac89e31,not_binary
0x36116e09b556f9fd1ab92b01d616551144c8ff12109667d95dcb805044338aa3,not_binary
0x602091013daa5a5d47ca5b49e978402243e6932cdfd25ee748da39e560910483,not_binary
0x6f08d642b0d3b34200c16b080cd63d52ce89d121662c7fdc88dd35a1fb9e8e3d,not_binary
0xc69a7512fd8fdc7d0e7ed34d0989b0c21e2d6a1cf47b297c9e2461fa447b608e,not_binary
0x600dfa5e0d4f936305f45b4c49c8fe3e4f6f9dfd146044bf5f2a4868950e51cf,not_binary
0xa78c68a90822e132e2e951172fddeff030908c7fb558df93076e39d642bde446,not_binary
0x31f61a102a2888e3c0c8d15b79d05a1e5469fb3cb6cc627cb248b637a8dc99c6,not_binary
0xd0072341ee85153e434a806475f1f4b3dc9fa7f2b8c3dc442b2a0178c0d645fb,not_binary
0x2d32e7407afc1180352c15a240902b191ff20872f3986219e3cb165986a23abd,not_binary
0xf0ee6288a46da9de213b8cf018620acfd6b755dc99d61b1fc0df2e5e6ca2ab51,not_binary
